Source,Target,Type,Id,Label,timeset,Weight,TYPE
705,2180,Directed,7169,NEXT_WORD,,1,NEXT_WORD
705,1677,Directed,8343,NEXT_WORD,,1,NEXT_WORD
705,1711,Directed,9030,NEXT_WORD,,1,NEXT_WORD
705,1926,Directed,10291,NEXT_WORD,,1,NEXT_WORD
705,2140,Directed,10438,NEXT_WORD,,1,NEXT_WORD
705,957,Directed,11511,NEXT_WORD,,1,NEXT_WORD
705,1773,Directed,12985,NEXT_WORD,,1,NEXT_WORD
705,1838,Directed,13323,NEXT_WORD,,1,NEXT_WORD
2273,705,Directed,16940,NEXT_WORD,,1,NEXT_WORD
2621,705,Directed,15477,NEXT_WORD,,1,NEXT_WORD
3246,705,Directed,14244,NEXT_WORD,,1,NEXT_WORD
980,705,Directed,1904,NEXT_WORD,,1,NEXT_WORD
878,705,Directed,1898,NEXT_WORD,,1,NEXT_WORD
989,705,Directed,1935,NEXT_WORD,,1,NEXT_WORD
893,705,Directed,1379,NEXT_WORD,,1,NEXT_WORD
1215,705,Directed,2897,NEXT_WORD,,1,NEXT_WORD
749,705,Directed,2979,NEXT_WORD,,1,NEXT_WORD
1576,705,Directed,6056,NEXT_WORD,,1,NEXT_WORD
786,705,Directed,6454,NEXT_WORD,,1,NEXT_WORD
2099,705,Directed,6653,NEXT_WORD,,1,NEXT_WORD
739,705,Directed,8342,NEXT_WORD,,1,NEXT_WORD
1758,705,Directed,8353,NEXT_WORD,,1,NEXT_WORD
2464,705,Directed,8898,NEXT_WORD,,1,NEXT_WORD
827,705,Directed,12698,NEXT_WORD,,1,NEXT_WORD
1457,705,Directed,12984,NEXT_WORD,,1,NEXT_WORD
705,3580,Directed,979,MENTIONED_BY,,1,MENTIONED_BY
2776,706,Directed,15952,NEXT_WORD,,1,NEXT_WORD
1156,706,Directed,12471,NEXT_WORD,,1,NEXT_WORD
1270,706,Directed,3089,NEXT_WORD,,1,NEXT_WORD
3525,707,Directed,16674,NEXT_WORD,,1,NEXT_WORD
707,750,Directed,16676,NEXT_WORD,,1,NEXT_WORD
707,839,Directed,14673,NEXT_WORD,,1,NEXT_WORD
2232,707,Directed,11684,NEXT_WORD,,1,NEXT_WORD
707,1069,Directed,11685,NEXT_WORD,,1,NEXT_WORD
2014,707,Directed,6311,NEXT_WORD,,1,NEXT_WORD
707,1727,Directed,6313,NEXT_WORD,,1,NEXT_WORD
707,2008,Directed,6288,NEXT_WORD,,1,NEXT_WORD
2010,707,Directed,6286,NEXT_WORD,,1,NEXT_WORD
707,1353,Directed,3412,NEXT_WORD,,1,NEXT_WORD
707,708,Directed,981,NEXT_WORD,,1,NEXT_WORD
707,3580,Directed,982,MENTIONED_BY,,1,MENTIONED_BY
708,3580,Directed,984,MENTIONED_BY,,1,MENTIONED_BY
709,869,Directed,12407,NEXT_WORD,,1,NEXT_WORD
932,709,Directed,12086,NEXT_WORD,,1,NEXT_WORD
709,804,Directed,10535,NEXT_WORD,,1,NEXT_WORD
831,709,Directed,8333,NEXT_WORD,,1,NEXT_WORD
709,1172,Directed,7899,NEXT_WORD,,1,NEXT_WORD
2304,709,Directed,7897,NEXT_WORD,,1,NEXT_WORD
709,789,Directed,6370,NEXT_WORD,,1,NEXT_WORD
709,3580,Directed,987,MENTIONED_BY,,1,MENTIONED_BY
2435,710,Directed,12766,NEXT_WORD,,1,NEXT_WORD
1208,710,Directed,2849,NEXT_WORD,,1,NEXT_WORD
711,1719,Directed,16710,NEXT_WORD,,1,NEXT_WORD
1026,711,Directed,16688,NEXT_WORD,,1,NEXT_WORD
715,711,Directed,1539,NEXT_WORD,,1,NEXT_WORD
711,3580,Directed,991,MENTIONED_BY,,1,MENTIONED_BY
712,3376,Directed,15456,NEXT_WORD,,1,NEXT_WORD
1142,712,Directed,15455,NEXT_WORD,,1,NEXT_WORD
3223,712,Directed,15107,NEXT_WORD,,1,NEXT_WORD
3153,712,Directed,13619,NEXT_WORD,,1,NEXT_WORD
852,712,Directed,12043,NEXT_WORD,,1,NEXT_WORD
712,1055,Directed,12044,NEXT_WORD,,1,NEXT_WORD
712,1952,Directed,10520,NEXT_WORD,,1,NEXT_WORD
2660,712,Directed,10519,NEXT_WORD,,1,NEXT_WORD
712,1950,Directed,9430,NEXT_WORD,,1,NEXT_WORD
1818,712,Directed,5409,NEXT_WORD,,1,NEXT_WORD
1386,712,Directed,5272,NEXT_WORD,,1,NEXT_WORD
712,1093,Directed,5273,NEXT_WORD,,1,NEXT_WORD
712,1524,Directed,5180,NEXT_WORD,,1,NEXT_WORD
1078,712,Directed,3454,NEXT_WORD,,1,NEXT_WORD
712,934,Directed,3455,NEXT_WORD,,1,NEXT_WORD
712,845,Directed,1978,NEXT_WORD,,1,NEXT_WORD
712,732,Directed,1049,NEXT_WORD,,1,NEXT_WORD
712,719,Directed,1014,NEXT_WORD,,1,NEXT_WORD
718,712,Directed,1012,NEXT_WORD,,1,NEXT_WORD
712,3580,Directed,994,MENTIONED_BY,,1,MENTIONED_BY
712,713,Directed,993,NEXT_WORD,,1,NEXT_WORD
713,893,Directed,13621,NEXT_WORD,,1,NEXT_WORD
2242,713,Directed,7496,NEXT_WORD,,1,NEXT_WORD
713,3580,Directed,996,MENTIONED_BY,,1,MENTIONED_BY
714,864,Directed,14583,NEXT_WORD,,1,NEXT_WORD
1115,714,Directed,14128,NEXT_WORD,,1,NEXT_WORD
714,3580,Directed,1000,MENTIONED_BY,,1,MENTIONED_BY
715,715,Directed,14468,NEXT_WORD,,1,NEXT_WORD
715,752,Directed,14471,NEXT_WORD,,1,NEXT_WORD
1452,715,Directed,3806,NEXT_WORD,,1,NEXT_WORD
715,3580,Directed,1004,MENTIONED_BY,,1,MENTIONED_BY
715,716,Directed,1003,NEXT_WORD,,1,NEXT_WORD
716,948,Directed,16162,NEXT_WORD,,1,NEXT_WORD
716,2026,Directed,16075,NEXT_WORD,,1,NEXT_WORD
716,836,Directed,15574,NEXT_WORD,,1,NEXT_WORD
716,717,Directed,1005,NEXT_WORD,,1,NEXT_WORD
716,968,Directed,1849,NEXT_WORD,,1,NEXT_WORD
716,1039,Directed,3098,NEXT_WORD,,1,NEXT_WORD
716,1210,Directed,5023,NEXT_WORD,,1,NEXT_WORD
716,1979,Directed,6145,NEXT_WORD,,1,NEXT_WORD
716,898,Directed,6908,NEXT_WORD,,1,NEXT_WORD
716,809,Directed,8345,NEXT_WORD,,1,NEXT_WORD
716,2482,Directed,8957,NEXT_WORD,,1,NEXT_WORD
716,721,Directed,10080,NEXT_WORD,,1,NEXT_WORD
716,941,Directed,10139,NEXT_WORD,,1,NEXT_WORD
716,720,Directed,11844,NEXT_WORD,,1,NEXT_WORD
716,2919,Directed,12003,NEXT_WORD,,1,NEXT_WORD
716,2920,Directed,12011,NEXT_WORD,,1,NEXT_WORD
716,3581,Directed,12237,NEXT_WORD,,1,NEXT_WORD
716,878,Directed,12486,NEXT_WORD,,1,NEXT_WORD
716,3183,Directed,13824,NEXT_WORD,,1,NEXT_WORD
716,3145,Directed,14445,NEXT_WORD,,1,NEXT_WORD
716,3293,Directed,14696,NEXT_WORD,,1,NEXT_WORD
2384,716,Directed,16161,NEXT_WORD,,1,NEXT_WORD
1350,716,Directed,15573,NEXT_WORD,,1,NEXT_WORD
967,716,Directed,1847,NEXT_WORD,,1,NEXT_WORD
1026,716,Directed,2420,NEXT_WORD,,1,NEXT_WORD
1267,716,Directed,3097,NEXT_WORD,,1,NEXT_WORD
1014,716,Directed,6143,NEXT_WORD,,1,NEXT_WORD
3581,716,Directed,7591,NEXT_WORD,,1,NEXT_WORD
1677,716,Directed,8344,NEXT_WORD,,1,NEXT_WORD
2658,716,Directed,10079,NEXT_WORD,,1,NEXT_WORD
830,716,Directed,11842,NEXT_WORD,,1,NEXT_WORD
2917,716,Directed,12002,NEXT_WORD,,1,NEXT_WORD
1972,716,Directed,12010,NEXT_WORD,,1,NEXT_WORD
787,716,Directed,12485,NEXT_WORD,,1,NEXT_WORD
1462,716,Directed,13823,NEXT_WORD,,1,NEXT_WORD
2879,716,Directed,14444,NEXT_WORD,,1,NEXT_WORD
716,3580,Directed,1006,MENTIONED_BY,,1,MENTIONED_BY
717,1811,Directed,14261,NEXT_WORD,,1,NEXT_WORD
717,725,Directed,14230,NEXT_WORD,,1,NEXT_WORD
812,717,Directed,14229,NEXT_WORD,,1,NEXT_WORD
1007,717,Directed,4918,NEXT_WORD,,1,NEXT_WORD
881,717,Directed,4883,NEXT_WORD,,1,NEXT_WORD
914,717,Directed,4850,NEXT_WORD,,1,NEXT_WORD
717,1675,Directed,4851,NEXT_WORD,,1,NEXT_WORD
717,3580,Directed,1008,MENTIONED_BY,,1,MENTIONED_BY
718,2490,Directed,8993,NEXT_WORD,,1,NEXT_WORD
917,718,Directed,8992,NEXT_WORD,,1,NEXT_WORD
718,3580,Directed,1013,MENTIONED_BY,,1,MENTIONED_BY
720,3447,Directed,16094,NEXT_WORD,,1,NEXT_WORD
720,2747,Directed,15254,NEXT_WORD,,1,NEXT_WORD
720,1421,Directed,12780,NEXT_WORD,,1,NEXT_WORD
1106,720,Directed,12034,NEXT_WORD,,1,NEXT_WORD
2888,720,Directed,11864,NEXT_WORD,,1,NEXT_WORD
720,2894,Directed,11865,NEXT_WORD,,1,NEXT_WORD
2889,720,Directed,11819,NEXT_WORD,,1,NEXT_WORD
720,1026,Directed,11821,NEXT_WORD,,1,NEXT_WORD
1026,720,Directed,11675,NEXT_WORD,,1,NEXT_WORD
720,1087,Directed,11112,NEXT_WORD,,1,NEXT_WORD
1838,720,Directed,9821,NEXT_WORD,,1,NEXT_WORD
720,1844,Directed,9822,NEXT_WORD,,1,NEXT_WORD
720,2016,Directed,6320,NEXT_WORD,,1,NEXT_WORD
720,1969,Directed,6102,NEXT_WORD,,1,NEXT_WORD
720,1837,Directed,5469,NEXT_WORD,,1,NEXT_WORD
720,3580,Directed,1017,MENTIONED_BY,,1,MENTIONED_BY
721,3557,Directed,16873,NEXT_WORD,,1,NEXT_WORD
721,750,Directed,16620,NEXT_WORD,,1,NEXT_WORD
721,3520,Directed,16622,NEXT_WORD,,1,NEXT_WORD
721,2243,Directed,16587,NEXT_WORD,,1,NEXT_WORD
721,1857,Directed,16172,NEXT_WORD,,1,NEXT_WORD
721,2384,Directed,16160,NEXT_WORD,,1,NEXT_WORD
721,914,Directed,15830,NEXT_WORD,,1,NEXT_WORD
721,1084,Directed,15715,NEXT_WORD,,1,NEXT_WORD
721,2664,Directed,15526,NEXT_WORD,,1,NEXT_WORD
721,897,Directed,15500,NEXT_WORD,,1,NEXT_WORD
721,812,Directed,15290,NEXT_WORD,,1,NEXT_WORD
721,2207,Directed,15071,NEXT_WORD,,1,NEXT_WORD
721,1042,Directed,14592,NEXT_WORD,,1,NEXT_WORD
721,1381,Directed,14094,NEXT_WORD,,1,NEXT_WORD
721,1844,Directed,13317,NEXT_WORD,,1,NEXT_WORD
721,3110,Directed,13286,NEXT_WORD,,1,NEXT_WORD
721,2435,Directed,12504,NEXT_WORD,,1,NEXT_WORD
721,1121,Directed,12273,NEXT_WORD,,1,NEXT_WORD
721,2851,Directed,11542,NEXT_WORD,,1,NEXT_WORD
721,2236,Directed,11523,NEXT_WORD,,1,NEXT_WORD
721,724,Directed,11440,NEXT_WORD,,1,NEXT_WORD
721,787,Directed,11438,NEXT_WORD,,1,NEXT_WORD
721,804,Directed,11428,NEXT_WORD,,1,NEXT_WORD
721,831,Directed,11378,NEXT_WORD,,1,NEXT_WORD
721,2819,Directed,11283,NEXT_WORD,,1,NEXT_WORD
721,1889,Directed,11127,NEXT_WORD,,1,NEXT_WORD
721,2125,Directed,10913,NEXT_WORD,,1,NEXT_WORD
721,903,Directed,10904,NEXT_WORD,,1,NEXT_WORD
721,2739,Directed,10901,NEXT_WORD,,1,NEXT_WORD
721,2701,Directed,10542,NEXT_WORD,,1,NEXT_WORD
721,1773,Directed,10491,NEXT_WORD,,1,NEXT_WORD
721,2658,Directed,10100,NEXT_WORD,,1,NEXT_WORD
721,1789,Directed,10057,NEXT_WORD,,1,NEXT_WORD
721,1821,Directed,10043,NEXT_WORD,,1,NEXT_WORD
721,1795,Directed,10025,NEXT_WORD,,1,NEXT_WORD
721,802,Directed,9966,NEXT_WORD,,1,NEXT_WORD
721,990,Directed,9931,NEXT_WORD,,1,NEXT_WORD
721,764,Directed,9657,NEXT_WORD,,1,NEXT_WORD
721,989,Directed,9587,NEXT_WORD,,1,NEXT_WORD
721,1522,Directed,9294,NEXT_WORD,,1,NEXT_WORD
721,2522,Directed,9195,NEXT_WORD,,1,NEXT_WORD
721,2452,Directed,8735,NEXT_WORD,,1,NEXT_WORD
721,1251,Directed,8642,NEXT_WORD,,1,NEXT_WORD
721,1729,Directed,8633,NEXT_WORD,,1,NEXT_WORD
721,1134,Directed,8527,NEXT_WORD,,1,NEXT_WORD
721,3581,Directed,8316,NEXT_WORD,,1,NEXT_WORD
721,1374,Directed,7992,NEXT_WORD,,1,NEXT_WORD
721,2291,Directed,7844,NEXT_WORD,,1,NEXT_WORD
721,909,Directed,7238,NEXT_WORD,,1,NEXT_WORD
721,2146,Directed,6999,NEXT_WORD,,1,NEXT_WORD
721,792,Directed,6781,NEXT_WORD,,1,NEXT_WORD
721,2053,Directed,6627,NEXT_WORD,,1,NEXT_WORD
721,816,Directed,6634,NEXT_WORD,,1,NEXT_WORD
721,2082,Directed,6575,NEXT_WORD,,1,NEXT_WORD
721,786,Directed,6453,NEXT_WORD,,1,NEXT_WORD
721,1945,Directed,6440,NEXT_WORD,,1,NEXT_WORD
721,881,Directed,6393,NEXT_WORD,,1,NEXT_WORD
721,1295,Directed,6342,NEXT_WORD,,1,NEXT_WORD
721,878,Directed,6268,NEXT_WORD,,1,NEXT_WORD
721,1950,Directed,5995,NEXT_WORD,,1,NEXT_WORD
721,769,Directed,1145,NEXT_WORD,,1,NEXT_WORD
721,988,Directed,1927,NEXT_WORD,,1,NEXT_WORD
721,842,Directed,1383,NEXT_WORD,,1,NEXT_WORD
721,993,Directed,1948,NEXT_WORD,,1,NEXT_WORD
721,1065,Directed,2371,NEXT_WORD,,1,NEXT_WORD
721,1172,Directed,2705,NEXT_WORD,,1,NEXT_WORD
721,1179,Directed,2819,NEXT_WORD,,1,NEXT_WORD
721,799,Directed,3013,NEXT_WORD,,1,NEXT_WORD
721,754,Directed,3151,NEXT_WORD,,1,NEXT_WORD
721,1312,Directed,3273,NEXT_WORD,,1,NEXT_WORD
721,1384,Directed,3566,NEXT_WORD,,1,NEXT_WORD
721,1457,Directed,3830,NEXT_WORD,,1,NEXT_WORD
721,1500,Directed,4022,NEXT_WORD,,1,NEXT_WORD
721,1513,Directed,4084,NEXT_WORD,,1,NEXT_WORD
721,1589,Directed,4345,NEXT_WORD,,1,NEXT_WORD
721,1621,Directed,4522,NEXT_WORD,,1,NEXT_WORD
721,1656,Directed,4742,NEXT_WORD,,1,NEXT_WORD
721,944,Directed,4859,NEXT_WORD,,1,NEXT_WORD
721,1474,Directed,5038,NEXT_WORD,,1,NEXT_WORD
721,1851,Directed,5564,NEXT_WORD,,1,NEXT_WORD
721,1936,Directed,5934,NEXT_WORD,,1,NEXT_WORD
3501,721,Directed,16618,NEXT_WORD,,1,NEXT_WORD
1192,721,Directed,16596,NEXT_WORD,,1,NEXT_WORD
852,721,Directed,15555,NEXT_WORD,,1,NEXT_WORD
2690,721,Directed,15525,NEXT_WORD,,1,NEXT_WORD
1026,721,Directed,15473,NEXT_WORD,,1,NEXT_WORD
2400,721,Directed,15130,NEXT_WORD,,1,NEXT_WORD
1664,721,Directed,14591,NEXT_WORD,,1,NEXT_WORD
1844,721,Directed,13316,NEXT_WORD,,1,NEXT_WORD
2892,721,Directed,11838,NEXT_WORD,,1,NEXT_WORD
1589,721,Directed,11541,NEXT_WORD,,1,NEXT_WORD
2791,721,Directed,11125,NEXT_WORD,,1,NEXT_WORD
1462,721,Directed,10322,NEXT_WORD,,1,NEXT_WORD
932,721,Directed,10099,NEXT_WORD,,1,NEXT_WORD
1789,721,Directed,10058,NEXT_WORD,,1,NEXT_WORD
1821,721,Directed,10041,NEXT_WORD,,1,NEXT_WORD
831,721,Directed,10024,NEXT_WORD,,1,NEXT_WORD
2642,721,Directed,9964,NEXT_WORD,,1,NEXT_WORD
1718,721,Directed,9656,NEXT_WORD,,1,NEXT_WORD
2166,721,Directed,9590,NEXT_WORD,,1,NEXT_WORD
1896,721,Directed,9586,NEXT_WORD,,1,NEXT_WORD
2432,721,Directed,8626,NEXT_WORD,,1,NEXT_WORD
2411,721,Directed,8526,NEXT_WORD,,1,NEXT_WORD
1337,721,Directed,8314,NEXT_WORD,,1,NEXT_WORD
951,721,Directed,7991,NEXT_WORD,,1,NEXT_WORD
2260,721,Directed,7607,NEXT_WORD,,1,NEXT_WORD
1039,721,Directed,7428,NEXT_WORD,,1,NEXT_WORD
827,721,Directed,7126,NEXT_WORD,,1,NEXT_WORD
764,721,Directed,6780,NEXT_WORD,,1,NEXT_WORD
3581,721,Directed,6626,NEXT_WORD,,1,NEXT_WORD
2040,721,Directed,6422,NEXT_WORD,,1,NEXT_WORD
2031,721,Directed,6391,NEXT_WORD,,1,NEXT_WORD
2029,721,Directed,6381,NEXT_WORD,,1,NEXT_WORD
2003,721,Directed,6267,NEXT_WORD,,1,NEXT_WORD
1088,721,Directed,2343,NEXT_WORD,,1,NEXT_WORD
1103,721,Directed,3149,NEXT_WORD,,1,NEXT_WORD
1499,721,Directed,4020,NEXT_WORD,,1,NEXT_WORD
1588,721,Directed,4343,NEXT_WORD,,1,NEXT_WORD
1317,721,Directed,4496,NEXT_WORD,,1,NEXT_WORD
1476,721,Directed,4505,NEXT_WORD,,1,NEXT_WORD
1649,721,Directed,4711,NEXT_WORD,,1,NEXT_WORD
814,721,Directed,4858,NEXT_WORD,,1,NEXT_WORD
1804,721,Directed,5359,NEXT_WORD,,1,NEXT_WORD
1892,721,Directed,5727,NEXT_WORD,,1,NEXT_WORD
721,721,Directed,10056,NEXT_WORD,,1,NEXT_WORD
721,3580,Directed,1020,MENTIONED_BY,,1,MENTIONED_BY
1026,722,Directed,11972,NEXT_WORD,,1,NEXT_WORD
722,901,Directed,8000,NEXT_WORD,,1,NEXT_WORD
2297,722,Directed,7998,NEXT_WORD,,1,NEXT_WORD
722,3580,Directed,1023,MENTIONED_BY,,1,MENTIONED_BY
723,3587,Directed,13767,NEXT_WORD,,1,NEXT_WORD
723,1768,Directed,11808,NEXT_WORD,,1,NEXT_WORD
1930,723,Directed,5957,NEXT_WORD,,1,NEXT_WORD
723,3580,Directed,2440,MENTIONED_BY,,1,MENTIONED_BY
1312,724,Directed,16914,NEXT_WORD,,1,NEXT_WORD
724,1559,Directed,16915,NEXT_WORD,,1,NEXT_WORD
724,1975,Directed,16746,NEXT_WORD,,1,NEXT_WORD
2456,724,Directed,16745,NEXT_WORD,,1,NEXT_WORD
724,1325,Directed,16693,NEXT_WORD,,1,NEXT_WORD
724,1190,Directed,15921,NEXT_WORD,,1,NEXT_WORD
835,724,Directed,15920,NEXT_WORD,,1,NEXT_WORD
3403,724,Directed,15682,NEXT_WORD,,1,NEXT_WORD
724,2875,Directed,15684,NEXT_WORD,,1,NEXT_WORD
724,3226,Directed,15118,NEXT_WORD,,1,NEXT_WORD
2768,724,Directed,15117,NEXT_WORD,,1,NEXT_WORD
1076,724,Directed,15001,NEXT_WORD,,1,NEXT_WORD
724,1492,Directed,15002,NEXT_WORD,,1,NEXT_WORD
724,725,Directed,14883,NEXT_WORD,,1,NEXT_WORD
1101,724,Directed,13604,NEXT_WORD,,1,NEXT_WORD
724,1312,Directed,13606,NEXT_WORD,,1,NEXT_WORD
724,1108,Directed,11441,NEXT_WORD,,1,NEXT_WORD
914,724,Directed,8324,NEXT_WORD,,1,NEXT_WORD
724,1565,Directed,8325,NEXT_WORD,,1,NEXT_WORD
724,1471,Directed,7024,NEXT_WORD,,1,NEXT_WORD
991,724,Directed,6862,NEXT_WORD,,1,NEXT_WORD
1471,724,Directed,6304,NEXT_WORD,,1,NEXT_WORD
724,1810,Directed,6066,NEXT_WORD,,1,NEXT_WORD
1292,724,Directed,6065,NEXT_WORD,,1,NEXT_WORD
724,1209,Directed,2854,NEXT_WORD,,1,NEXT_WORD
724,1137,Directed,4951,NEXT_WORD,,1,NEXT_WORD
1039,724,Directed,3202,NEXT_WORD,,1,NEXT_WORD
793,724,Directed,1227,NEXT_WORD,,1,NEXT_WORD
724,3580,Directed,1027,MENTIONED_BY,,1,MENTIONED_BY
725,1289,Directed,15323,NEXT_WORD,,1,NEXT_WORD
725,756,Directed,14884,NEXT_WORD,,1,NEXT_WORD
725,726,Directed,1029,NEXT_WORD,,1,NEXT_WORD
725,1164,Directed,2668,NEXT_WORD,,1,NEXT_WORD
725,2134,Directed,6902,NEXT_WORD,,1,NEXT_WORD
725,914,Directed,8801,NEXT_WORD,,1,NEXT_WORD
725,881,Directed,8820,NEXT_WORD,,1,NEXT_WORD
725,761,Directed,10361,NEXT_WORD,,1,NEXT_WORD
725,1518,Directed,10560,NEXT_WORD,,1,NEXT_WORD
725,916,Directed,12051,NEXT_WORD,,1,NEXT_WORD
725,1379,Directed,12072,NEXT_WORD,,1,NEXT_WORD
725,1312,Directed,12081,NEXT_WORD,,1,NEXT_WORD
725,1273,Directed,12083,NEXT_WORD,,1,NEXT_WORD
725,3134,Directed,13443,NEXT_WORD,,1,NEXT_WORD
725,969,Directed,13446,NEXT_WORD,,1,NEXT_WORD
725,727,Directed,14823,NEXT_WORD,,1,NEXT_WORD
2681,725,Directed,15432,NEXT_WORD,,1,NEXT_WORD
774,725,Directed,15322,NEXT_WORD,,1,NEXT_WORD
1901,725,Directed,15300,NEXT_WORD,,1,NEXT_WORD
853,725,Directed,1440,NEXT_WORD,,1,NEXT_WORD
855,725,Directed,1448,NEXT_WORD,,1,NEXT_WORD
877,725,Directed,1517,NEXT_WORD,,1,NEXT_WORD
789,725,Directed,1533,NEXT_WORD,,1,NEXT_WORD
1165,725,Directed,2672,NEXT_WORD,,1,NEXT_WORD
1157,725,Directed,2667,NEXT_WORD,,1,NEXT_WORD
1212,725,Directed,2875,NEXT_WORD,,1,NEXT_WORD
820,725,Directed,6763,NEXT_WORD,,1,NEXT_WORD
1633,725,Directed,6901,NEXT_WORD,,1,NEXT_WORD
2224,725,Directed,8799,NEXT_WORD,,1,NEXT_WORD
1656,725,Directed,8819,NEXT_WORD,,1,NEXT_WORD
764,725,Directed,9113,NEXT_WORD,,1,NEXT_WORD
834,725,Directed,10559,NEXT_WORD,,1,NEXT_WORD
928,725,Directed,11738,NEXT_WORD,,1,NEXT_WORD
2879,725,Directed,11771,NEXT_WORD,,1,NEXT_WORD
1394,725,Directed,12036,NEXT_WORD,,1,NEXT_WORD
1153,725,Directed,12050,NEXT_WORD,,1,NEXT_WORD
799,725,Directed,12071,NEXT_WORD,,1,NEXT_WORD
2925,725,Directed,12078,NEXT_WORD,,1,NEXT_WORD
2236,725,Directed,13448,NEXT_WORD,,1,NEXT_WORD
3301,725,Directed,14821,NEXT_WORD,,1,NEXT_WORD
725,725,Directed,12080,NEXT_WORD,,1,NEXT_WORD
725,3580,Directed,1030,MENTIONED_BY,,1,MENTIONED_BY
726,727,Directed,1031,NEXT_WORD,,1,NEXT_WORD
726,3580,Directed,1032,MENTIONED_BY,,1,MENTIONED_BY
727,2121,Directed,6811,NEXT_WORD,,1,NEXT_WORD
901,727,Directed,6809,NEXT_WORD,,1,NEXT_WORD
742,727,Directed,5143,NEXT_WORD,,1,NEXT_WORD
727,758,Directed,5144,NEXT_WORD,,1,NEXT_WORD
727,827,Directed,3381,NEXT_WORD,,1,NEXT_WORD
1343,727,Directed,3379,NEXT_WORD,,1,NEXT_WORD
727,755,Directed,1110,NEXT_WORD,,1,NEXT_WORD
727,3580,Directed,1034,MENTIONED_BY,,1,MENTIONED_BY
728,2112,Directed,16088,NEXT_WORD,,1,NEXT_WORD
1238,728,Directed,16086,NEXT_WORD,,1,NEXT_WORD
728,3580,Directed,1037,MENTIONED_BY,,1,MENTIONED_BY
729,1101,Directed,16634,NEXT_WORD,,1,NEXT_WORD
1078,729,Directed,16255,NEXT_WORD,,1,NEXT_WORD
1182,729,Directed,15483,NEXT_WORD,,1,NEXT_WORD
729,1192,Directed,15484,NEXT_WORD,,1,NEXT_WORD
729,792,Directed,15262,NEXT_WORD,,1,NEXT_WORD
729,778,Directed,13425,NEXT_WORD,,1,NEXT_WORD
735,729,Directed,13424,NEXT_WORD,,1,NEXT_WORD
1522,729,Directed,11874,NEXT_WORD,,1,NEXT_WORD
729,2240,Directed,11550,NEXT_WORD,,1,NEXT_WORD
2853,729,Directed,11548,NEXT_WORD,,1,NEXT_WORD
928,729,Directed,10931,NEXT_WORD,,1,NEXT_WORD
729,789,Directed,10932,NEXT_WORD,,1,NEXT_WORD
3581,729,Directed,10266,NEXT_WORD,,1,NEXT_WORD
1236,729,Directed,9297,NEXT_WORD,,1,NEXT_WORD
729,2515,Directed,9146,NEXT_WORD,,1,NEXT_WORD
2497,729,Directed,9022,NEXT_WORD,,1,NEXT_WORD
877,729,Directed,6746,NEXT_WORD,,1,NEXT_WORD
1056,729,Directed,6617,NEXT_WORD,,1,NEXT_WORD
729,812,Directed,6619,NEXT_WORD,,1,NEXT_WORD
729,1910,Directed,5958,NEXT_WORD,,1,NEXT_WORD
914,729,Directed,5779,NEXT_WORD,,1,NEXT_WORD
729,1908,Directed,5780,NEXT_WORD,,1,NEXT_WORD
729,1901,Directed,5750,NEXT_WORD,,1,NEXT_WORD
729,1740,Directed,5105,NEXT_WORD,,1,NEXT_WORD
1739,729,Directed,5103,NEXT_WORD,,1,NEXT_WORD
1001,729,Directed,2213,NEXT_WORD,,1,NEXT_WORD
729,3580,Directed,1044,MENTIONED_BY,,1,MENTIONED_BY
1367,730,Directed,16510,NEXT_WORD,,1,NEXT_WORD
914,730,Directed,15489,NEXT_WORD,,1,NEXT_WORD
1854,730,Directed,14921,NEXT_WORD,,1,NEXT_WORD
1651,730,Directed,11118,NEXT_WORD,,1,NEXT_WORD
893,730,Directed,10063,NEXT_WORD,,1,NEXT_WORD
813,730,Directed,9336,NEXT_WORD,,1,NEXT_WORD
989,730,Directed,6842,NEXT_WORD,,1,NEXT_WORD
827,730,Directed,6325,NEXT_WORD,,1,NEXT_WORD
1502,730,Directed,4029,NEXT_WORD,,1,NEXT_WORD
1369,730,Directed,3468,NEXT_WORD,,1,NEXT_WORD
731,1568,Directed,15864,NEXT_WORD,,1,NEXT_WORD
2099,731,Directed,15863,NEXT_WORD,,1,NEXT_WORD
731,3378,Directed,15462,NEXT_WORD,,1,NEXT_WORD
731,3377,Directed,15461,NEXT_WORD,,1,NEXT_WORD
1465,731,Directed,4309,NEXT_WORD,,1,NEXT_WORD
731,1440,Directed,4302,NEXT_WORD,,1,NEXT_WORD
1278,731,Directed,3576,NEXT_WORD,,1,NEXT_WORD
731,1389,Directed,3555,NEXT_WORD,,1,NEXT_WORD
731,3580,Directed,1048,MENTIONED_BY,,1,MENTIONED_BY
787,732,Directed,14802,NEXT_WORD,,1,NEXT_WORD
732,789,Directed,14767,NEXT_WORD,,1,NEXT_WORD
732,1243,Directed,12494,NEXT_WORD,,1,NEXT_WORD
732,3580,Directed,11828,MENTIONED_BY,,1,MENTIONED_BY
914,732,Directed,7216,NEXT_WORD,,1,NEXT_WORD
732,987,Directed,7208,NEXT_WORD,,1,NEXT_WORD
987,732,Directed,7210,NEXT_WORD,,1,NEXT_WORD
734,2236,Directed,14808,NEXT_WORD,,1,NEXT_WORD
734,1026,Directed,14486,NEXT_WORD,,1,NEXT_WORD
734,1857,Directed,14210,NEXT_WORD,,1,NEXT_WORD
